"InstanceId","InstanceName","instancestatus","Platform","KeyName","PrivateIpAddress","PublicIpAddress","interfaceid","SubnetId","VpcId","account","Region"
"i-0d71dbbe49de4ba43","bos-qa-db-crm01","running","Windows","baas-qa-db","10.65.196.179",,"eni-0526bb06f9c8e52d8 eni-0dc306a68edf88d6d","subnet-02ccff9e3c87c9da2","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0b829f64623f046fc","bos-qa-db-fs01","running","Windows","baas-qa-db","10.65.195.82",,"eni-004b1b3448176a162","subnet-02ccff9e3c87c9da2","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-02c67eb163b8f5cc3","bos-qa-db-crm01-Active","running","Windows","bos-qa","10.65.192.61",,"eni-0369381650e6f4b03","subnet-02ccff9e3c87c9da2","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-030b3bb4a9804e151","bos-qa-db-bos01-Active","running","Windows","bos-qa","10.65.192.51",,"eni-00ee229969d6342c0","subnet-02ccff9e3c87c9da2","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0938808d873f2231f","bos-qa-mq-shared","running",,"bos-qa","10.65.34.191",,"eni-0e423d85c62fc20b7","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-01c22abf7e27a2034","bos-qa-db-tk02","running","Windows","baas-qa-db","10.65.214.97",,"eni-06cbadadeff5269d1 eni-029aa3f11f39dbc95","subnet-0c9488009ce02b298","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0b1fb304628d2973d","bos-qa-db-crm02","running","Windows","baas-qa-db","10.65.214.182",,"eni-077815e52ae2b40d5 eni-087d864f26fa98dd3","subnet-0c9488009ce02b298","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-00fc835dc9e250bef","bos-qa-trend","stopped","Windows","DC1DeepSecDSM01","10.65.135.165",,"eni-09ec07225597e1a2f","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-05ac5df1520e1034e","bos-qa-mq-shared","running",,"bos-qa","10.65.135.236",,"eni-025caae00b0be039c","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-09bd1a10d982f9955","Horizon3Pentestdevice","running",,"horizon3pentest","10.65.1.162",,"eni-00b86a9c48c314994","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-06e88a1859e066d61","bos-qa-pn-b","running","Windows","bos-qa","10.65.76.224",,"eni-0d5e786c2d5b0c54b","subnet-0973c00cd654f3811","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0897b0c9dbe26b1cc","bos-qa-com-b","running","Windows","bos-qa","10.65.126.145",,"eni-0b079dc7311ea5e1d","subnet-0973c00cd654f3811","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0dfa07ce68fe9878f","bos-qa-cnrmq-b","running",,"bos-qa","10.65.106.11",,"eni-0ccfbf9dd6010aa4c","subnet-0973c00cd654f3811","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-065d337bf8d0df924","bos-qa-crm-b","running","Windows","bos-qa","10.65.102.149",,"eni-06e8529c244d44f7c","subnet-0973c00cd654f3811","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0c305a7b560615159","bos-qa-core-b","running","Windows","bos-qa","10.65.121.55",,"eni-012dbe67ffa538930","subnet-0973c00cd654f3811","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-092058ccd45aeec2d","bos-qa-fr-b","running","Windows","bos-qa","10.65.67.80",,"eni-04e03667cf475188f","subnet-0973c00cd654f3811","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-082545b72993da21a","bos-qa-cnd-b","running","Windows","bos-qa","10.65.53.86",,"eni-07238202f5fcc481f","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0447b873e543a3d7b","bos-qa-rh-b","running","Windows","bos-qa","10.65.26.219",,"eni-0146c6260d65f576c","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-09a58e8a9af63de4f","bos-qa-cnrmq-b","running",,"bos-qa","10.65.15.170",,"eni-0b7c96be8c2e6e71a","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-03217b4bfe3ad5c92","bos-qa-pcb-b","running","Windows","bos-qa","10.65.48.72",,"eni-0a17a6750879a5b93","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-051ef522dc499a4b3","bos-qa-od-b","running","Windows","bos-qa","10.65.10.30",,"eni-08669d6eca46cf16b","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-009bd704367ab7ca2","bos-qa-prt-b","running","Windows","bos-qa","10.65.54.81",,"eni-0a12e0e6d7b012ba7","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-083e15f5edc4ea125","bos-qa-cryt-b","running","Windows","bos-qa","10.65.47.13",,"eni-0fb40c81858f45c81","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-044d017e87785f974","bos-qa-oath-b","running","Windows","bos-qa","10.65.16.214",,"eni-032e99ac45e2ad98f","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0bf495dfe02d4e7d6","bos-qa-fcm-b","running","Windows","bos-qa","10.65.25.150",,"eni-0dd6c65b4052d2520","subnet-076532d5d565da132","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-01bfa10350ea276a1","bos-qa-cnrmq-b","running",,"bos-qa","10.65.152.58",,"eni-0dc2ce39e7661f301","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0db109fe77529dde6","bos-qa-cnhp-b","running","Windows","bos-qa","10.65.178.37",,"eni-0561bbf6d27acc33c","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0e31c114fc6d18f3f","bos-qa-tk-b","running","Windows","bos-qa","10.65.187.17",,"eni-0e399cb18fa667f30","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-051461e193694e260","bos-qa-fp-b","running","Windows","bos-qa","10.65.158.158",,"eni-01c2069b2a140c96f","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0b2653e0c8f03a36a","bos-qa-urh-b","running","Windows","bos-qa","10.65.165.224",,"eni-0bf7af52ad657da05","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0a0e59b24daabcaaa","bos-qa-ucor-b","running","Windows","bos-qa","10.65.136.6",,"eni-0f10e49222d055675","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0139a219a2c8ef162","bos-qa-app-b","running","Windows","bos-qa","10.65.150.95",,"eni-0360f7ad3dc2e4b6e","subnet-098f785e641d78e95","vpc-00357bc2b247b9c8b","aws-gd-baas-qa","us-west-2"
"i-0dbdb4ce2852494c7","tmp-in-private-subnet","stopped","Windows","gd-awsnp-ss-rdgw.pem","10.62.6.92",,"eni-091abffee68aa1d43","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-026fc27be6d24667a","bos-ssnp-root-ca","stopped","Windows","bos-ssnp-ca","10.62.6.88",,"eni-03c1c3c3027907f40","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-08e3e01539c3c0ddc","bos-ssnp-sub-ca","running","Windows","bos-ssnp-ca","10.62.6.161",,"eni-04ea7680e71419d2d","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-079cf4f94de50e4d9","bos-ssnp-fs","running","Windows","bos-ssnp","10.62.7.166",,"eni-09f3a45aa7dbae57b","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0c13a369db8b32b78","TEST","stopped","Windows","bos-ssnp","10.62.23.49",,"eni-02a17ea9fc1a578b3","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-0443ea64f7ce38afc","DMS-Dev02","running",,"gd-dms-sshkey-dev","10.62.23.77",,"eni-0978e6eff563f2e80","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-0fb264d013343b08f","DMS-Dev03","running",,"gd-dms-sshkey-dev","10.62.22.250",,"eni-03ce799c3ac230557","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-03a4186a9352e02bf","DMS-Dev01","running",,"gd-dms-sshkey-dev","10.62.23.192",,"eni-0f86ee551cd18ef4a","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-051ac04c56e85c0ae","DMS-QA03","running",,"gd-dms-sshkey-dev","10.62.23.121",,"eni-074a1935e4449f553","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-060fd7f894a520fdf","DMS-PIE01","running",,"gd-dms-sshkey-dev","10.62.23.182",,"eni-06f3a880cb6c53a50","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-06a1e25b1a3a6da6c","bos-ssnp-qatools","running","Windows","bos-ssnp","10.62.6.34",,"eni-046682b1775e560d9","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0200e37ce657f1ae5","qatools-master","running","Windows","bos-ssnp","10.62.6.48",,"eni-0dc5c6fb88e611905","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0f49b5d70ce259950","bos-ssnp-qatools-db-qatools01","running","Windows","bos-ssnp","10.62.6.50",,"eni-031cfd0dea584b435","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0f33fe11a31c58c63","bos-ssnp-splunk01","running",,"bos-ssnp","10.62.6.254",,"eni-0f095065ffc7dc6b8","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0606057dbaf66d1ca","bos-ssnp-admin","running","Windows","bos-ssnp","10.62.7.87",,"eni-025091581242db0dc","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-004c6a35e62af1bd1","bos-ssnp-fs-intuit01","running","Windows","bos-ssnp","10.62.7.151",,"eni-029650bd208128d34","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0df408b3df9cbd3e3","bos-ssnp-fs-uber01","running","Windows","bos-ssnp","10.62.6.45",,"eni-090fd3858f9a67ff3","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0e41d401107695329","bos-ssnp-dfs-ns01","running","Windows","bos-ssnp","10.62.7.54",,"eni-07a3e2aa1b6238097","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0f78cdb573fa3b445","bos-ssnp-activeBatch","running","Windows","bos-ssnp","10.62.6.72",,"eni-0053d1dde26a4552c","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-06ff90addb3096a47","Nexpose sharedsvc-np-dsn-vpc","running",,,"10.62.23.161",,"eni-0355639010de5ccb4","subnet-0520b60fd6f49b1d7","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-04544672e98182156","Nexpose sharedsvc-np-ad-vpc","running",,,"10.62.6.252",,"eni-0f637d85feef02fe4","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-076848b0f580c5ab5","pan-ssnpFW1","running",,"paloalto-ssnp","10.62.250.120",,"eni-01e665566e1a280f7 eni-0bf15efba78e8a0ce eni-074b7eb2d89fc29ea","subnet-0f32f436c3e8f1b72","vpc-0da7757ff72ee784f","aws-gd-sharedsvc-np","us-west-2"
"i-0a01b54c3c128bbb2","qatools-shared","running","Windows","bos-ssnp","10.62.6.98",,"eni-0f58978cd7e5d3b34","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-062a403c75c4b9fab","bos-ssnp-art-db-art01","stopped","Windows","bos-ssnp","10.62.6.55",,"eni-09c7e705f1290032d","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0ed0d81f5b1caa6d8","bos-ssnp-qatools","running","Windows","bos-ssnp","10.62.6.58",,"eni-0d50db32413a12ffd","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-094f55ff0ffd93861","bos-ssnp-scom-gw01","running","Windows","bos-ssnp","10.62.9.144",,"eni-093e690bb05fedc36","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0cc2a3b3f9bfd5787","DMS-QA01","running",,"gd-dms-sshkey-dev","10.62.25.217",,"eni-035cf49878264889e","subnet-0d831425485cbb391","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-0446b57345cfb42b0","DMS-PIE02","running",,"gd-dms-sshkey-dev","10.62.25.4",,"eni-09b99c4d97fd27775","subnet-0d831425485cbb391","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-04745cca25769330b","bos-ssnp-splunk02","running",,"bos-ssnp","10.62.9.238",,"eni-058de4632fed0e95c","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0d56c269b24323e21","bos-ssnp-fs-uber02","running","Windows","bos-ssnp","10.62.8.28",,"eni-0452158649a177440","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0b83064ed1e5aa1fa","bos-ssnp-dfs-ns01","running","Windows","bos-ssnp","10.62.8.155",,"eni-0e692404c2e909aa9","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-06658b7ed1a284b0b","bos-ssnp-fs-intuit02","running","Windows","bos-ssnp","10.62.8.43",,"eni-055f492f97562700e","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0f261fdca77be1d2b","Nexpose sharedsvc-np-ad-vpc-SSNP","running",,,"10.62.8.168",,"eni-0a1f487eaff4a71d2","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0e261cdb8d7f43c8e","pan-ssnpFW2","running",,"paloalto-ssnp","10.62.254.127",,"eni-09fe08b7e7091f37f eni-0256efcc42cef7955 eni-06a066941a949ccd2","subnet-0a72c4efd52aa3ca5","vpc-0da7757ff72ee784f","aws-gd-sharedsvc-np","us-west-2"
"i-0ce39c6d51ca987ec","bos-ssnp-qatools","running","Windows","bos-ssnp","10.62.9.110",,"eni-02ac27e1c842a4790","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-07f88f928ea05c399","bos-ssnp-artifactory-01","stopped",,"bos-ssnp","10.62.8.182",,"eni-0f6a2a63f137746eb","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-01da0f704761e69d4","bos-ssnp-artifactory-03","stopped",,"bos-ssnp","10.62.8.167",,"eni-099e02c203b8956a0","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0191171f1c5d16727","bos-ssnp-qatools","running","Windows","bos-ssnp","10.62.8.206",,"eni-01063de590d3f2c27","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-05d12b10f56f370fc","","running",,"bos-ssnp","10.62.24.87",,"eni-085270593095957e6","subnet-0d831425485cbb391","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-03ebf2bce1d61453a","bos-ssnp-scom-gw02","running","Windows","bos-ssnp","10.62.11.250",,"eni-01a6860ca4e366df3","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0ce571270c3721faf","DMS-QA02","running",,"gd-dms-sshkey-dev","10.62.26.35",,"eni-0b97adb15efc0621c","subnet-06c6f623004181eb8","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-0cef1ae014862bddd","DMS-PIE03","running",,"gd-dms-sshkey-dev","10.62.27.83",,"eni-06c5e31f7f2416595","subnet-06c6f623004181eb8","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-03607cfce8063e2d4","bos-ssnp-splunk03","running",,"bos-ssnp","10.62.10.225",,"eni-07ab05154f1c347b2","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-071a026590acdcd07","qatools-master","running","Windows","bos-ssnp","10.62.10.190",,"eni-025ba869f2020dce9","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-080c4869fc0660c6b","D3NPSCCMDP01","running","Windows","bos-ssnp","10.62.11.106",,"eni-0c4361a308ab7ffce","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0777ca57997539419","bos-ssnp-artifactory-02","stopped",,"bos-ssnp","10.62.11.86",,"eni-0821b782014c44417","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0b5dd76b330cc5ceb","bos-ssnp-artifactory-04","stopped",,"bos-ssnp","10.62.11.137",,"eni-0aa90a602042f146c","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-089a8b0f2bba89c57","bos-ssnp-bat","running","Windows","bos-ssnp","10.62.11.21",,"eni-06c0527b59d591173","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0d5d2426d14ada53e","bos-ssnp-qatools","running","Windows","bos-ssnp","10.62.11.121",,"eni-0230eb7f27bb06424","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-049b2b1c509d3a886","bos-ssnp-qatools","running","Windows","bos-ssnp","10.62.10.96",,"eni-014f6f02336cd68a8","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0f13e0650b1f61c50","","running",,"jmi9-osx-laptop","10.62.11.112",,"eni-02be5739627f4b000 eni-0f44834ee90f587a4 eni-052005ef4b37dd08c","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-05175b34d9ce94944","RedshiftTest","running",,"bos-ssnp","10.62.7.128",,"eni-06fbba4b7b00b94f4","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-05f9325724a802cdc","ssnp-storage-gateway","running",,"bos-ssnp","10.62.6.155",,"eni-0b27ddefa44cfca86","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-047c44ba1be1b795f","","running",,"jmi9-osx-laptop","10.62.7.20",,"eni-066e2bb23f70ff2e4 eni-0a4a171875b098e75","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0a5533b712a263c90","G3NASUNIPOC01","running",,,"10.62.7.154",,"eni-04fde45e26f51ffe3","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-00f87e5f0387b4427","","running",,"jmi9-osx-laptop","10.62.9.112",,"eni-00a709a11e9d49b66 eni-063d2ef4198d5d788","subnet-097c40a7552828f55","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0c9535da168bcde55","","running","Windows","bos-ssnp","10.62.25.139",,"eni-04c41706c85c17341","subnet-0d831425485cbb391","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-0003c6a493b145995","mycal_app_test","running","Windows","bos-ssnp","10.62.25.213",,"eni-0204baa2a288c6f58","subnet-0d831425485cbb391","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-00b8599c284ccadc3","Big-IP1: F5-ASM-SSNP-PAN-1","running",,"bos-ssnp","10.62.246.36",,"eni-08e0388d5e6851178 eni-09e70397b67c419c7","subnet-06e30135469ef34ee","vpc-0da7757ff72ee784f","aws-gd-sharedsvc-np","us-west-2"
"i-09dd9bb4340a12256","TESTUBUNTU01","running",,"LuisB-SSNP","10.62.7.24",,"eni-0f1dbdb45bc4e20ed","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0be66bd6f66cacc39","Big-IP2: F5-ASM-SSNP-PAN-1","running",,"bos-ssnp","10.62.246.244",,"eni-0b1ae4eafa5154bc8 eni-02db9d08224135176","subnet-0ddd4e43c0366faef","vpc-0da7757ff72ee784f","aws-gd-sharedsvc-np","us-west-2"
"i-0abb4bfa6ccf1a457","","running",,"bos-ssnp","10.62.25.108",,"eni-0e038d4d657fe5a9c","subnet-0d831425485cbb391","vpc-08ae693aaee32a1a2","aws-gd-sharedsvc-np","us-west-2"
"i-03bd25ad0908bf65b","TEST-F5-PAN","running",,"bos-ssnp-scott","10.62.240.84",,"eni-003bea99cc698fe12","subnet-01d5d0705682cc555","vpc-0da7757ff72ee784f","aws-gd-sharedsvc-np","us-west-2"
"i-03f6d95a7b8975b83","TEST-F5-PAN-2","running",,"bos-ssnp-scott","10.62.241.9",,"eni-0d6336a9b847a3652","subnet-01d5d0705682cc555","vpc-0da7757ff72ee784f","aws-gd-sharedsvc-np","us-west-2"
"i-0d165cd40a9efd19b","SplunkIndexer-1","running",,"bos-ssnp","10.62.6.22",,"eni-063a0cf078442e2a0","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-08f9df6e5cba134e0","SplunkSHCDeployer","running",,"bos-ssnp","10.62.6.121",,"eni-06d812e8316746246","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-02a2ff3ac1ebe2f7e","SplunkCM","running",,"bos-ssnp","10.62.6.19",,"eni-088e1aec066914d73","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0fc9138b09ddcea5f","SplunkSearchHead-1","running",,"bos-ssnp","10.62.6.163",,"eni-0baced58e34b37e37","subnet-07e4aa3a555c5d940","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-01efd1ec6d89ec883","SplunkIndexer-2","running",,"bos-ssnp","10.62.10.197",,"eni-075d0ad11b3e60945","subnet-094b77b6311757ad3","vpc-04611e91b8e2f6d72","aws-gd-sharedsvc-np","us-west-2"
"i-0a4125a109a847e85","","terminated",,,,,,,,"aws-gd-sharedsvc-np","us-west-2"
"i-02cc53207c453380b","","terminated",,,,,,,,"aws-gd-sharedsvc-np","us-west-2"
"i-0718018616f579c4e","","terminated",,,,,,,,"aws-gd-sharedsvc-np","us-west-2"
"i-04fecc2d319ed52f0","","terminated",,,,,,,,"aws-gd-sharedsvc-np","us-west-2"
"i-03388b5f46cbc511d","","terminated",,,,,,,,"aws-gd-sharedsvc-np","us-west-2"
"i-0af8626dbad53b437","","terminated",,,,,,,,"aws-gd-sharedsvc-np","us-west-2"
"i-0811389afc52f21ba","bos-ssp-sub-ca","running","Windows","bos-ssp","10.132.8.79",,"eni-031340f3a7643de0c","subnet-0baf51d54ec6a18c0","vpc-06af2a9f3b3aafe4d","aws-gd-lz-sharedsvc","us-west-2"
"i-0607e92344c987791","bos-ssp-root-ca","stopped","Windows","bos-ssp","10.132.8.44",,"eni-00b5401a3f2437d82","subnet-0baf51d54ec6a18c0","vpc-06af2a9f3b3aafe4d","aws-gd-lz-sharedsvc","us-west-2"
"i-0baa5554a93d251c2","DMS-Prod02","running",,"gd-dms-prod","10.132.22.200",,"eni-0a016056589bf0d21","subnet-021c519ca41a4993a","vpc-0b299acf9539b21a3","aws-gd-lz-sharedsvc","us-west-2"
"i-0898468623f515c62","DMS-Prod01","running",,"gd-dms-prod","10.132.23.147",,"eni-01a98e4f490843c1f","subnet-021c519ca41a4993a","vpc-0b299acf9539b21a3","aws-gd-lz-sharedsvc","us-west-2"
"i-0ab37d934cffcf92c","DMS-OpsC-Prod01","running",,"gd-dms-prod","10.132.23.46",,"eni-0761830a4f8160a06","subnet-021c519ca41a4993a","vpc-0b299acf9539b21a3","aws-gd-lz-sharedsvc","us-west-2"
"i-0bc91a855356fe742","DMS-Bastion01","stopped",,"datastax-bastion-key","10.132.23.102",,"eni-075c742b098cb52e9","subnet-021c519ca41a4993a","vpc-0b299acf9539b21a3","aws-gd-lz-sharedsvc","us-west-2"
"i-00e2f170cd73b35eb","bos-ssp-fs-intuit02","running","Windows","bos-ssp","10.132.8.153",,"eni-0b7a3857a6e0e49b0","subnet-0baf51d54ec6a18c0","vpc-06af2a9f3b3aafe4d","aws-gd-lz-sharedsvc","us-west-2"
"i-07b4bec09526e9283","bos-ssp-fs-uber02","running","Windows","bos-ssp","10.132.9.241",,"eni-014e733dd69053881","subnet-0baf51d54ec6a18c0","vpc-06af2a9f3b3aafe4d","aws-gd-lz-sharedsvc","us-west-2"
"i-0946a2101c4fd84a2","bos-ssp-dfs-ns02","running","Windows","bos-ssp","10.132.9.33",,"eni-053fa597fd125d3c1","subnet-0baf51d54ec6a18c0","vpc-06af2a9f3b3aafe4d","aws-gd-lz-sharedsvc","us-west-2"
"i-0e5b978d7b50ff81e","Nexpose aws-gd-lz-sharedsvc","running",,,"10.132.23.189",,"eni-0e46ac735b34d0da9","subnet-021c519ca41a4993a","vpc-0b299acf9539b21a3","aws-gd-lz-sharedsvc","us-west-2"
"i-075ead4e0a80d57ad","D3PDBOSFS02","running","Windows","bos-ssp","10.132.9.105",,"eni-09b41c23063b8c352","subnet-0baf51d54ec6a18c0","vpc-06af2a9f3b3aafe4d","aws-gd-lz-sharedsvc","us-west-2"
