"NetworkInterfaceId","SubnetId","Description","Status","PrivateIpAddress","Groups"
"eni-01432d779863d02ce","subnet-0acad43ed8befbb9e",,"in-use","10.62.41.107","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-093190f2b1ad32e52","subnet-0acad43ed8befbb9e","Network Interface for Transit Gateway Attachment tgw-attach-0b127ce9fc5d3698b","in-use","10.62.40.212","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f55cbf8f0edae584","subnet-0acad43ed8befbb9e",,"in-use","10.62.41.144","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-068352738a276a42f","subnet-0acad43ed8befbb9e",,"in-use","10.62.40.83","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09c3ac15e9d228c78","subnet-08a845663d96a608a",,"in-use","10.62.38.225","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c3b93f0cfe0ab413","subnet-08a845663d96a608a",,"in-use","10.62.38.215","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0848cbab2a811736d","subnet-09a57dc040bc2215c","Interface for NAT Gateway nat-03e20588b63b7e272","in-use","10.62.32.227","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0aba790c29aa3edc2","subnet-08a845663d96a608a","Network Interface for Transit Gateway Attachment tgw-attach-0b127ce9fc5d3698b","in-use","10.62.39.74","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08fd34320cdf0bf7a","subnet-08a845663d96a608a",,"in-use","10.62.39.243","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07e4cfc7c48406f25","subnet-08a845663d96a608a","Primary network interface","in-use","10.62.39.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d61a20fa9ea27225","subnet-08a845663d96a608a",,"in-use","10.62.38.10","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0347412aa27bd7c3f","subnet-08a845663d96a608a",,"in-use","10.62.38.171","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-064519530482df958","subnet-08a845663d96a608a",,"in-use","10.62.38.214","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-038cf1dacc4fe1bcd","subnet-0c48214715b52cebe","Interface for NAT Gateway nat-0cb4ff13e52558530","in-use","10.132.32.197","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0894468d43411891b","subnet-0b21e064b2c8d6bc1","Network Interface for Transit Gateway Attachment tgw-attach-0c7a628313ba273c7","in-use","10.132.38.184","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a8c5898bb8bad747","subnet-053356c2b85ee477b","Interface for NAT Gateway nat-07cd7cfe018e5d957","in-use","10.132.35.47","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dc9934d6c44de130","subnet-03bb64d7833abb674","Network Interface for Transit Gateway Attachment tgw-attach-0c7a628313ba273c7","in-use","10.132.40.49","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07b89ca45cd5e6f9c","subnet-0b2f770adc794cb34","Network Interface for Transit Gateway Attachment tgw-attach-0c7a628313ba273c7","in-use","10.132.42.225","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d1e60683d29a8bd5","subnet-0b1af26e39fc82ce5","Interface for NAT Gateway nat-0efb445fb4bcac90f","in-use","10.132.36.249","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c27e9991c65ef7af","subnet-0be74e397c3baa609","Network Interface for Transit Gateway Attachment tgw-attach-0e2464dd4b6245888","in-use","10.61.69.40","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c403f2cd57e2a5aa","subnet-0e52629a93f979c35","Interface for NAT Gateway nat-0f4b8814bcaa89d16","in-use","10.61.79.225","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-074d5461a7a9f103c","subnet-0e52629a93f979c35","Interface for NAT Gateway nat-05f317df599b2b465","in-use","10.61.79.139","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05b503f06e1bd3060","subnet-035cdae9468cccb98","Network Interface for Transit Gateway Attachment tgw-attach-0e2464dd4b6245888","in-use","10.61.72.158","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05297fe70c3478e81","subnet-01de353845783c9cb","Interface for NAT Gateway nat-0b208216b5c70c28a","in-use","10.61.79.116","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-096b330250cdcb9a5","subnet-002e891c589dbfb05","Network Interface for Transit Gateway Attachment tgw-attach-0e2464dd4b6245888","in-use","10.61.66.251","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e5d5a3855ca8cbc7","subnet-05e6aabee5ea991cb",,"in-use","10.61.10.182","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08529e34e5b0acc66","subnet-016420de7fbb6f36d",,"in-use","10.61.46.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ed2d61a7c55951ab","subnet-05e6aabee5ea991cb","ELB app/bos-stgb-prt-b/0a531474b2ab23b4","in-use","10.61.11.241","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02472b39282adaed1","subnet-05e6aabee5ea991cb",,"in-use","10.61.9.141","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f6e9bb59603e32ca","subnet-01e1516bba2d404a7",,"in-use","10.61.30.70","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0169e847156f32db2","subnet-00b9f7097896c81db","ELB app/bos-stg-cryt-b/2afc0e6eda1f005e","in-use","10.68.9.207","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05b72490fc94cf6f1","subnet-05e6aabee5ea991cb",,"in-use","10.61.9.90","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02a78dbc53fe23227","subnet-05e6aabee5ea991cb","ELB app/bos-stgb-com-b/3a4012b3c9db0661","in-use","10.61.9.151","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0eae0237d697fd116","subnet-0239696d508890a19","ELB app/bos-stin-pcb-b/baddb9cad3734a06","in-use","10.61.41.138","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03c5a1cae60259750","subnet-05e6aabee5ea991cb","AWS Lambda VPC ENI-bos-stgb-cloudwatch-to-slack-0e1c1ed9-6297-48a6-8dd1-b48445e102cb","in-use","10.61.9.189","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0aa8040547d6b3c24","subnet-05e6aabee5ea991cb","AWS Lambda VPC ENI-bos-stgb-elasticsearch-pipeline-lambda-49c21235-0f6e-4508-9ef0-a71c514375e8","available","10.61.8.100","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09302e11fd83543be","subnet-0239696d508890a19",,"in-use","10.61.43.111","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0800db76de78811b7","subnet-05e6aabee5ea991cb",,"in-use","10.61.11.58","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-053ce6272bbf6198d","subnet-00b9f7097896c81db","ELB app/bos-stg-fcm-b/e873ceeb7b45723c","in-use","10.68.9.65","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06e50754a2555b9e2","subnet-00b9f7097896c81db","ELB app/bos-stg-prt-b/fa616768e834c90e","in-use","10.68.8.218","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-005b7e02c3ee05a75","subnet-0239696d508890a19","ELB app/bos-stin-fcm-b/01448be6e5b4dcae","in-use","10.61.43.105","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0afffa06344d25632","subnet-0239696d508890a19",,"in-use","10.61.43.176","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b37c2aecd7d44066","subnet-05e6aabee5ea991cb","ES bos-stgb-es","available","10.61.11.80","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a131bc906a0c65ec","subnet-0239696d508890a19",,"in-use","10.61.43.119","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dea7681b06dbcb4e","subnet-00b9f7097896c81db",,"in-use","10.68.8.94","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06b7a8502559fe43e","subnet-0e50cdc8f69937126","Network Interface for Transit Gateway Attachment tgw-attach-09f00393fd92ef25d","in-use","10.61.26.80","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-051be56b336148532","subnet-05e6aabee5ea991cb",,"in-use","10.61.11.93","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06cdc8016870e5ddd","subnet-0239696d508890a19","ES bos-stin-es","in-use","10.61.41.19","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-088774d7cb396f128","subnet-05e6aabee5ea991cb",,"in-use","10.61.9.229","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06d50b21a550494cf","subnet-0239696d508890a19","ELB app/bos-stin-core-b/50eebe1cb811b22a","in-use","10.61.41.98","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c204e52b5a2eeb3f","subnet-0239696d508890a19",,"in-use","10.61.40.150","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ff6312555b285e5d","subnet-0239696d508890a19","ELB app/bos-stin-ucor-b/97975ea71e95537a","in-use","10.61.43.148","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06ca12ba0c6be4a7e","subnet-0239696d508890a19","AWS Lambda VPC ENI-bos-stin-cloudwatch-to-slack-fc370cf2-d8d9-48cf-9aa2-1dc8ef97baf2","in-use","10.61.43.13","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0add56c3c41e23d1d","subnet-0239696d508890a19","ELB app/bos-stin-crm-g/4150e6e4b798cc34","in-use","10.61.43.129","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0749ede68ae36cbb2","subnet-00b9f7097896c81db","ELB app/bos-stg-core-b/4103dbf22021c4c1","in-use","10.68.10.189","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e84317f22c850edc","subnet-05e6aabee5ea991cb","ES bos-stgb-es","in-use","10.61.8.114","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0010273792530c573","subnet-05e6aabee5ea991cb","ELB app/bos-stgb-fcm-b/7db4095eb6d1e595","in-use","10.61.10.26","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f2d38f6ff1af623e","subnet-00b9f7097896c81db","ELB net/bos-stg-cnrmq-b/1dd91131bee89faa","in-use","10.68.10.57","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-099dd83d5efb70704","subnet-0239696d508890a19","AWS Lambda VPC ENI-bos-stin-elasticsearch-pipeline-lambda-fd3602e1-676e-4db7-b76b-4466326d804e","in-use","10.61.43.4","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d2e943132eecf467","subnet-05e6aabee5ea991cb","ELB app/bos-stgb-cryt-b/654a121db75fcfb9","in-use","10.61.10.184","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0473783d2a4960204","subnet-0239696d508890a19","ELB app/bos-stin-com-b/c7fda9bf88ec23bd","in-use","10.61.41.131","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-036ab7269ef20c993","subnet-00b9f7097896c81db","ELB net/bos-stg-mq-shared/e886d6bdab27c54b","in-use","10.68.10.238","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-056dc26cc4511b822","subnet-00b9f7097896c81db","AWS Lambda VPC ENI-bos-stg-octopusderegister-a4d85009-ce79-4a73-8211-6e3b775ff764","in-use","10.68.11.207","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04b2f3fbdb8e14bb6","subnet-0239696d508890a19",,"in-use","10.61.43.227","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-074b191c68445bb84","subnet-00b9f7097896c81db","Network Interface for Transit Gateway Attachment tgw-attach-07ffb02d6e0694c99","in-use","10.68.11.236","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-017bf573ea3955583","subnet-0e50cdc8f69937126","ELB app/bos-stub-crm-b/a887c5d8b4aa38f7","in-use","10.61.25.98","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-045e3479c1ca7641e","subnet-0239696d508890a19",,"in-use","10.61.43.199","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-030165b3f2ead4243","subnet-05e6aabee5ea991cb","ELB net/bos-stgb-cnrmq-b/a558bcc283c5350e","in-use","10.61.9.41","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de4d37818b3f79cd","subnet-0376605fd2e922d98",,"in-use","10.68.14.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0baa90aff9affa528","subnet-05e6aabee5ea991cb","ELB app/bos-stgb-tk-b/7331f7e9f86e0c65","in-use","10.61.8.64","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0eb8678fca5bafa60","subnet-0e50cdc8f69937126","AWS Lambda VPC ENI-bos-stub-elasticsearch-pipeline-lambda-cd173a01-47fd-4bb0-b4cf-7955eb0ed21c","in-use","10.61.25.1","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a883aae77ac220cb","subnet-0239696d508890a19",,"in-use","10.61.40.90","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0393842bd55dbba7f","subnet-05e6aabee5ea991cb",,"in-use","10.61.9.81","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fa96da6b87dba89e","subnet-00b9f7097896c81db","AWS Lambda VPC ENI-bos-stg-elasticsearch-pipeline-lambda-9658850e-0b9f-4b7b-89bc-97774cf1f7ce","in-use","10.68.10.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-047d287cf214c28df","subnet-05e6aabee5ea991cb","Network Interface for Transit Gateway Attachment tgw-attach-0244e21914bffecfa","in-use","10.61.11.243","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03ddc93170e85cbee","subnet-05e6aabee5ea991cb",,"in-use","10.61.11.46","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dec338803b3089d3","subnet-0239696d508890a19","ELB net/bos-stin-mq-shared/8042687fc5191291","in-use","10.61.43.126","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0608121b2ca2d0fd0","subnet-0239696d508890a19","ELB app/bos-stin-tk-b/4bca27c6d1065a5b","in-use","10.61.40.217","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b11f3cf0a1acfc7e","subnet-0acd88d32771fcf24",,"in-use","10.61.14.70","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-040fdb61e6cd21bba","subnet-00b9f7097896c81db",,"in-use","10.68.9.242","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06170c16df49aba3f","subnet-0e50cdc8f69937126","AWS Lambda VPC ENI-bos-stub-cloudwatch-to-slack-da46a7ca-8a9f-4142-8fd8-3e16eaf23b78","in-use","10.61.26.199","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c65769d107f2c3fa","subnet-05e6aabee5ea991cb","AWS Lambda VPC ENI-bos-stgb-elasticsearch-pipeline-lambda-0f4d627c-b18e-4138-b3ed-075064d126c3","available","10.61.11.199","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0240e193a8fa7f8de","subnet-0239696d508890a19","ES bos-stin-es","available","10.61.41.148","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ba55fdcc86e64258","subnet-05e6aabee5ea991cb","ELB net/bos-stgb-mq-shared/4ac752a4a870b39d","in-use","10.61.11.54","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03ee3c16565172619","subnet-00b9f7097896c81db","ELB app/bos-stg-pcb-b/f79ad52e20cd5b44","in-use","10.68.10.226","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0263b307215c3343b","subnet-05e6aabee5ea991cb","ElastiCache bos-ec-stgb-b-001","in-use","10.61.11.161","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c51e58a4f22049cd","subnet-05e6aabee5ea991cb",,"in-use","10.61.9.197","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03786cd79a7248965","subnet-0239696d508890a19","ELB net/bos-stin-cnrmq-b/b57b1e51f3c7a4a7","in-use","10.61.40.76","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fad1f26cd73644f1","subnet-0239696d508890a19","ES bos-stin-es","available","10.61.43.106","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0552d3539df0af5a3","subnet-0acd88d32771fcf24",,"in-use","10.61.14.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c9f872a025ddf17a","subnet-05e6aabee5ea991cb",,"in-use","10.61.8.57","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-082cde8610576d789","subnet-00b9f7097896c81db","ELB app/bos-stg-tk-b/30874aeabba7ca5a","in-use","10.68.10.89","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0330b0d7e725ea668","subnet-0376605fd2e922d98",,"in-use","10.68.14.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c6caa15b0a56a05f","subnet-00b9f7097896c81db","AWS Lambda VPC ENI-bos-stg-cloudwatch-to-slack-1fab4ae6-4fb3-46f9-bd3c-25bb9d79ba77","in-use","10.68.9.205","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-058234b7dbe766ae2","subnet-0239696d508890a19","Network Interface for Transit Gateway Attachment tgw-attach-03c670a78f6d1219e","in-use","10.61.40.7","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0689b2c39d29b203d","subnet-05e6aabee5ea991cb","ELB app/bos-stgb-pcb-b/490cec8364630c07","in-use","10.61.8.208","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08deea537af10e945","subnet-00b9f7097896c81db",,"in-use","10.68.9.127","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d19e0acf1d4db075","subnet-05e6aabee5ea991cb","AWS Lambda VPC ENI-bos-stgb-elasticsearch-pipeline-lambda-df864986-e1fa-4467-8d99-27272ea632b5","in-use","10.61.8.135","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c713597d278333dd","subnet-05e6aabee5ea991cb","ES bos-stgb-es","available","10.61.10.12","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0de163ead454cc39c","subnet-0239696d508890a19","ELB app/bos-stin-crm-b/65827c518b825b35","in-use","10.61.40.4","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03fe20c30c0194515","subnet-0239696d508890a19",,"in-use","10.61.43.157","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f928c70e54fb4d78","subnet-016420de7fbb6f36d",,"in-use","10.61.46.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d46f5ec12979c6e4","subnet-00b9f7097896c81db",,"in-use","10.68.9.202","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07d6564c39965205e","subnet-0239696d508890a19",,"in-use","10.61.41.32","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-098da17c46d1163c4","subnet-01e1516bba2d404a7",,"in-use","10.61.30.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-037f9f62233337f4a","subnet-0239696d508890a19",,"in-use","10.61.40.141","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-024e5f2946203239d","subnet-08dd6a19d92ce175d",,"in-use","10.61.7.97","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-064cd550565c6e6ea","subnet-0b2f407bad53312d5","AWS Lambda VPC ENI-bos-stub-cloudwatch-to-slack-7eb05572-0ec8-452a-a2dd-53f6c72e6b70","in-use","10.61.21.195","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f616e781aca2b19f","subnet-0bb20abbf7838b5ea","ELB app/bos-stin-com-g/6659218841e40f8c","in-use","10.61.36.166","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
